PLAYER_NAME,SEASON,TEAM_ABBREVIATION,POSITION,PROFILE_GROUP,AGE,PTS,REB,AST,TS_PCT,USG_PCT,SCORING_PCTL,SHOOTING_PCTL,PLAYMAKING_PCTL,REBOUNDING_PCTL,DEFENSE_PCTL,EFFICIENCY_PCTL,RIM_PRESSURE_PCTL,CREATION_PCTL,ARCHETYPE
Greg Minor,1998-99,BOS,Guard/Wing,Guard/Wing,27.0,14.0,7.7,3.3,0.475,0.148,10.587161545482203,12.153939762701553,31.137815637359296,63.530574992394286,99.8478856099787,8.305445695162762,19.97008416996248,24.627319744447824,Guard/Wing
Greg Ostertag,1998-99,UTA,Big,Big,26.0,11.1,14.2,0.9,0.523,0.11,5.14309415180423,23.517212774782248,3.815844048112816,52.218996267109084,79.60908336789714,28.577353795105765,14.012166459283838,4.510576524263791,Big
Hakeem Olajuwon,1998-99,HOU,Big,Big,36.0,28.1,14.2,2.6,0.559,0.259,88.69763583575279,65.29793999723489,63.542098714226455,50.39402737453339,78.34093737038572,55.76524263790959,79.34467026130237,77.11530485275819,Big
Harvey Grant,1998-99,PHI,Guard/Wing,Guard/Wing,33.0,9.6,7.3,1.5,0.404,0.114,0.836629145117128,3.660886319845858,2.023121387283237,59.49193793732888,99.45999391542439,0.4563431700638881,2.7380590203833286,2.5707331913599027,Guard/Wing
Haywoode Workman,1998-99,MIL,Guard/Wing,Guard/Wing,33.0,13.0,6.6,11.2,0.524,0.145,7.149376331000913,37.87141263563533,92.56160632795863,55.141466382719805,85.32096136294494,36.758442348646184,22.054051313254234,54.33906297535747,Guard/Wing
Hersey Hawkins,1998-99,SEA,Guard/Wing,Guard/Wing,32.0,16.4,6.4,3.9,0.554,0.146,23.62336477030727,43.608660379271875,41.23821113477335,45.208396714329176,80.46851232126559,63.51536355339215,24.520839671432913,28.977791299056893,Guard/Wing
Horace Grant,1998-99,ORL,Big,Big,33.0,14.3,11.3,2.9,0.455,0.146,15.719618415595187,23.84211253974838,62.40149315636665,9.746992948983824,49.8486105350477,3.0070510161758603,16.403981750311075,43.50891746163418,Big
Hot Rod Williams,1998-99,DAL,Big,Big,36.0,3.7,10.5,1.9,0.388,0.056,0.04147656574035669,14.039817503110742,26.420572376607215,7.382828701783492,45.123392783077556,0.14516798009124846,0.12442969722107007,13.293239319784321,Big
Howard Eisley,1998-99,UTA,Guard/Wing,Guard/Wing,26.0,19.0,4.9,9.6,0.527,0.205,41.77061149984789,49.60450258594463,95.10952236081533,18.428658351080013,98.57012473379982,39.51171280803164,55.10597302504817,78.95877700030422,Guard/Wing
Hubert Davis,1998-99,DAL,Guard/Wing,Guard/Wing,29.0,17.4,3.3,3.4,0.545,0.156,30.13386066321874,65.64750025352397,35.29814420444174,0.9355034986309706,65.68299361119561,55.87161545482202,35.348849001115504,29.354274414359598,Guard/Wing
Ike Austin,1998-99,ORL,Big,Big,29.0,20.2,10.0,3.8,0.457,0.232,53.31812525922853,45.403013963777134,79.82165076731647,4.686851928660307,41.43405226047283,3.442554956449606,45.83160514309415,80.53712152633761,Big
Isaiah Rider,1998-99,POR,Guard/Wing,Guard/Wing,28.0,24.7,7.4,3.9,0.486,0.247,76.88621843626407,36.963796775174934,50.26620018253727,59.49193793732888,87.95254031031335,12.344082750228171,63.21874049285062,68.21950106480072,Guard/Wing
J.R. Reid,1998-99,LAL,Guard/Wing,Guard/Wing,31.0,18.5,10.6,2.4,0.547,0.179,37.63310009126863,20.49234357570226,17.782172193489505,90.9872223912382,89.38241557651354,57.628536659568,54.43159922928709,29.70794037115911,Guard/Wing
Jalen Rose,1998-99,IND,Guard/Wing,Guard/Wing,26.0,23.3,6.6,4.0,0.479,0.24,69.835716458777,12.742115404117229,52.601156069364166,50.45634317006389,93.29936111956191,9.628840888348037,57.544873745056286,67.89625798600548,Guard/Wing
Jamal Mashburn,1998-99,MIA,Guard/Wing,Guard/Wing,26.0,23.0,9.4,4.8,0.519,0.229,68.26893824155765,47.165601865936516,58.138119866139334,81.60937024642531,97.57377547916033,32.97839975661698,70.53544265287496,67.957103742014,Guard/Wing
James Robinson,1998-99,MIN,Guard/Wing,Guard/Wing,28.0,18.5,6.3,5.7,0.451,0.207,37.63310009126863,28.825676909035593,68.5199269850928,43.375418314572556,76.99269850927898,3.125950714937633,34.94828110739275,66.33708548828719,Guard/Wing
Jamie Feick,1998-99,NJN,Big,Big,24.0,10.6,17.3,1.4,0.552,0.098,4.334301119867275,30.865477671782106,12.422231439236832,89.25756947324761,48.91642472003318,50.622148486105345,18.304991013410756,7.382828701783493,Big
Jaren Jackson,1998-99,SAS,Guard/Wing,Guard/Wing,31.0,18.2,6.0,3.0,0.5,0.176,35.37420139945239,53.204543149781976,29.898083358685735,33.85305749923943,99.98478856099787,19.37937328871311,27.218334854477234,34.48813507757834,Guard/Wing
Jason Caffey,1998-99,GSW,Guard/Wing,Guard/Wing,26.0,18.9,12.6,1.1,0.481,0.203,40.98722239123821,4.728222289828618,0.4563431700638881,95.8320657134165,95.9157286279282,10.336172801947065,53.800324510698715,31.008518405841194,Guard/Wing
Jason Kidd,1998-99,PHX,Guard/Wing,Guard/Wing,26.0,21.3,8.5,13.6,0.527,0.21,58.031639793124434,39.9097454619207,98.93519926985093,75.44873745056282,85.83815028901735,39.51171280803164,60.98519419937126,82.50304228780043,Guard/Wing
Jason Williams,1998-99,SAC,Guard/Wing,Guard/Wing,23.0,17.0,4.1,8.0,0.483,0.183,27.45664739884393,38.510293073724775,77.87496197140248,5.126254943717676,78.08031639793126,11.210830544569516,26.17128080316398,61.73562519014298,Guard/Wing
Jayson Williams,1998-99,NJN,Big,Big,31.0,12.2,18.1,1.7,0.474,0.129,7.818332642057238,25.114060555785983,23.517212774782248,86.54085441725425,81.31377021982578,6.8228950642886765,11.461357666251901,18.405226047283286,Big
Jeff Hornacek,1998-99,UTA,Guard/Wing,Guard/Wing,36.0,22.0,6.0,7.2,0.575,0.188,62.32126559172497,63.26437480985701,74.90112564648615,41.48919987830848,97.32278673562519,78.28567082446,65.45735726599736,62.46197140249467,Guard/Wing
Jerome Kersey,1998-99,SAS,Guard/Wing,Guard/Wing,37.0,11.2,10.0,3.2,0.352,0.154,2.5479160328567083,5.407666565257074,29.898083358685735,81.60937024642531,99.96957712199574,0.04563431700638881,8.503194402190447,25.969729236385763,Guard/Wing
Jerome Williams,1998-99,DET,Big,Big,26.0,17.0,16.7,1.1,0.558,0.144,31.4184985483202,32.282593667910966,8.399004562422231,83.65823309829946,49.19950228121112,54.873496474491915,34.25273054057791,15.750725839900456,Big
Jerry Stackhouse,1998-99,DET,Guard/Wing,Guard/Wing,24.0,26.8,4.7,5.2,0.509,0.273,85.10039549741406,27.750735219551768,67.09765743839368,18.428658351080013,94.32613325220565,25.083662914511713,61.046039955379776,80.26696075448737,Guard/Wing
Jim Jackson,1998-99,POR,Guard/Wing,Guard/Wing,28.0,18.3,7.0,5.7,0.499,0.187,36.03589899604502,19.63036203224825,64.80073014907211,56.63979312442957,99.68055978095528,18.77852144812899,36.98661393367812,57.020079099482814,Guard/Wing
Joe Dumars,1998-99,DET,Guard/Wing,Guard/Wing,36.0,20.8,3.3,6.5,0.568,0.181,54.60906601764527,84.66433424601968,67.59202920596289,1.2777608761788866,90.91877091572863,73.70702768481898,41.309197850116625,55.613020991785824,Guard/Wing
Joe Smith,1998-99,MIN,Big,Big,23.0,21.4,12.9,2.5,0.486,0.204,60.535047698050604,26.323793723213054,49.87557030277893,19.141435089174617,55.663625051845706,10.452094566569887,44.74630167288816,58.44048112816259,Big
John Starks,1998-99,GSW,Guard/Wing,Guard/Wing,33.0,21.4,5.1,7.3,0.447,0.222,58.65530879221175,32.68938241557651,78.39975661697596,14.838758746577426,87.95254031031335,2.7228475813811985,45.5050197748707,75.92029205962884,Guard/Wing
John Stockton,1998-99,UTA,Guard/Wing,Guard/Wing,37.0,21.1,5.6,14.3,0.571,0.198,56.64739884393064,39.032552479464556,99.5892911469425,33.85305749923943,98.2506845147551,75.6693033160937,67.99259709968564,78.85609978703985,Guard/Wing
John Thomas,1998-99,TOR,Guard/Wing,Guard/Wing,23.0,15.0,11.9,1.3,0.586,0.124,15.591724977182842,29.317513436771122,0.8974749011256465,95.29966534834196,98.63097048980833,84.10404624277457,40.32806003447926,3.392150897474901,Guard/Wing
John Wallace,1998-99,TOR,Big,Big,25.0,26.3,11.0,2.9,0.489,0.269,83.55454168394857,17.765795658786118,73.1854002488594,9.228535877229366,48.577353795105765,11.323102447117378,61.4613576662519,82.93239319784323,Big
Johnny Newman,1998-99,CLE,Guard/Wing,Guard/Wing,35.0,17.7,4.4,2.4,0.526,0.171,32.11895345299665,43.740492850623674,21.858837846060236,13.097048980833586,96.95771219957408,38.614237906906,34.36010546597708,28.43398235473076,Guard/Wing
Johnny Taylor,1998-99,DEN,Guard/Wing,Guard/Wing,25.0,14.9,7.3,1.7,0.497,0.149,15.11256464861576,42.21174323090964,3.8180711895345296,58.138119866139334,50.31944021904472,17.751749315485245,20.748402798904777,11.313507757833891,Guard/Wing
Jon Barry,1998-99,SAC,Guard/Wing,Guard/Wing,29.0,14.3,6.4,7.5,0.609,0.127,11.6899908731366,51.63015921306155,73.72223912382111,45.208396714329176,94.32613325220565,93.23851536355339,20.210931954162863,40.35975053240036,Guard/Wing
Jud Buechler,1998-99,DET,Guard/Wing,Guard/Wing,31.0,13.8,6.7,2.9,0.553,0.116,9.68208092485549,73.74505628232431,28.681168238515365,52.12960146029815,98.81350775783389,62.74718588378461,14.813406348240543,16.116519622756314,Guard/Wing
Juwan Howard,1998-99,WAS,Guard/Wing,Guard/Wing,26.0,25.1,10.8,3.9,0.511,0.245,78.521448128993,10.176452692424704,51.58959537572254,91.51201703681167,83.45756008518406,26.680864009735323,82.07331913599026,68.4400669303316,Guard/Wing
Karl Malone,1998-99,UTA,Guard/Wing,Guard/Wing,35.0,34.1,13.6,5.9,0.577,0.303,96.91968360206874,27.269039651151,72.46729540614542,99.60450258594463,96.15911165196226,79.41892303011865,95.10698712098163,85.00532400365074,Guard/Wing
Keith Van Horn,1998-99,NJN,Big,Big,23.0,29.6,11.6,2.1,0.519,0.28,92.07797594359187,59.02115304852759,52.03235172127748,11.737868104520945,43.94027374533388,25.508087930319366,64.73800635974008,73.57942762339277,Big
Kendall Gill,1998-99,NJN,Guard/Wing,Guard/Wing,31.0,18.6,7.7,3.9,0.441,0.198,38.53057499239428,4.031031335564344,48.235473075752964,63.530574992394286,81.3964101003955,2.09157286279282,37.47337998174627,53.17919075144509,Guard/Wing
Kenny Anderson,1998-99,BOS,Guard/Wing,Guard/Wing,28.0,20.7,5.2,9.7,0.513,0.201,53.916945543048364,15.845248960551666,91.76300578034682,24.148159415880745,63.55339215089747,28.087922117432306,59.892505831051615,75.98113781563735,Guard/Wing
Kerry Kittles,1998-99,NJN,Guard/Wing,Guard/Wing,25.0,18.9,6.1,3.7,0.446,0.199,40.98722239123821,22.37095629246527,45.679951323395194,37.72436872528141,75.88226346212352,2.601156069364162,34.750532400365074,52.26270155156678,Guard/Wing
Kevin Garnett,1998-99,MIN,Big,Big,23.0,28.2,14.1,5.8,0.493,0.276,88.90501866445459,49.585234342596436,96.78556615512235,41.51804230609705,64.9533388635421,12.629614267938615,68.05613161896862,95.582745748652,Big
Kevin Willis,1998-99,TOR,Big,Big,36.0,22.0,15.3,2.9,0.489,0.226,64.3716300290336,26.61412968339555,69.97096640398175,61.820821236001656,53.484031522189966,11.323102447117378,49.122079358495775,74.27416009954376,Big
Kobe Bryant,1998-99,LAL,Big,Big,20.0,27.1,7.2,5.2,0.549,0.249,86.41642472003318,66.28646481404674,92.99046038987971,0.9124844462878473,28.75985068436333,48.092077975943596,66.00304161482096,90.38780588967234,Big
Kornel David,1998-99,CHI,Guard/Wing,Guard/Wing,27.0,17.8,10.0,2.3,0.528,0.171,32.77304533008822,14.709461515059324,21.858837846060236,85.25250988743535,84.02038332826285,40.279890477639185,43.831761484636445,28.43398235473076,Guard/Wing
Kurt Thomas,1998-99,NYK,Big,Big,26.0,18.5,13.0,2.5,0.489,0.196,41.20696806304438,17.765795658786118,59.76773123185401,34.301119867274984,46.231854002488596,11.323102447117378,41.81529102723628,60.929075072584,Big
LaPhonso Ellis,1998-99,ATL,Guard/Wing,Guard/Wing,29.0,20.3,10.9,1.8,0.47,0.213,51.2321265591725,6.398945340229186,7.803468208092486,86.39336781259507,98.49406753878917,6.761484636446608,51.37156475002536,37.88028597505323,Guard/Wing
Lamond Murray,1998-99,LAC,Guard/Wing,Guard/Wing,26.0,24.0,7.7,2.4,0.473,0.25,73.53209613629448,22.58645167832877,23.24307879525403,66.07849102525098,38.40888348037724,7.666565257073319,57.486563228881444,55.263157894736835,Guard/Wing
Larry Hughes,1998-99,PHI,Guard/Wing,Guard/Wing,20.0,23.3,9.7,4.0,0.474,0.239,69.835716458777,9.841801034377852,53.559476726498325,83.16093702464254,98.96562214785519,7.9860054761180415,59.41841598215191,68.14724672954061,Guard/Wing
Larry Johnson,1998-99,NYK,Guard/Wing,Guard/Wing,30.0,19.4,9.4,3.9,0.554,0.18,44.61515059324612,45.730656120068964,47.84758138119866,79.79160328567082,99.41435959841802,63.51536355339215,53.1741202717777,45.21600243383024,Guard/Wing
Latrell Sprewell,1998-99,NYK,Guard/Wing,Guard/Wing,28.0,26.5,6.8,4.0,0.503,0.259,84.10404624277457,18.618801338606634,52.92059628840888,52.12960146029815,80.46851232126559,21.38728323699422,67.78977791299057,71.46334043200487,Guard/Wing
Lawrence Funderburke,1998-99,SAC,Guard/Wing,Guard/Wing,28.0,22.4,11.8,1.6,0.597,0.184,64.69425007605719,33.41192576817767,4.669911773653788,95.8320657134165,62.17675692120474,89.23030118649224,70.13487475915221,25.67690903559477,Guard/Wing
Lindsey Hunter,1998-99,DET,Guard/Wing,Guard/Wing,28.0,18.1,5.2,6.0,0.517,0.176,34.765743839367204,47.26954669911774,65.47763918466687,26.041983571645876,94.85853361728019,31.282324307879527,41.10384342358787,52.27791299056891,Guard/Wing
Lorenzen Wright,1998-99,LAC,Big,Big,23.0,14.7,16.6,1.5,0.512,0.139,17.8141849854832,21.0700953961012,18.35338034010784,82.18581501451679,53.66756532559104,21.236001659062627,19.01009263099682,18.9651596847781,Big
Luc Longley,1998-99,PHX,Guard/Wing,Guard/Wing,30.0,19.0,12.4,2.5,0.524,0.184,41.77061149984789,13.048879423993512,18.512321265591723,98.32674170976574,94.07514450867052,36.758442348646184,58.54882871919683,32.59811378156374,Guard/Wing
Lucious Harris,1998-99,NJN,Guard/Wing,Guard/Wing,28.0,16.4,5.7,2.6,0.477,0.16,23.62336477030727,14.732278673562519,24.680559780955278,33.85305749923943,97.70307271067843,8.875874657742623,23.121387283236995,25.406905993306967,Guard/Wing
Malik Sealy,1998-99,MIN,Guard/Wing,Guard/Wing,29.0,17.6,6.5,2.5,0.487,0.172,31.434438697900823,11.831964303823142,19.729236385762093,41.48919987830848,96.38728323699422,12.75479160328567,30.94767264983268,27.72665044113173,Guard/Wing
Marcus Camby,1998-99,NYK,Big,Big,25.0,19.1,14.6,0.7,0.537,0.175,45.41683948569059,27.04963362366929,3.090004147656574,56.9888013272501,73.6737868104521,39.1746163417669,51.61758606387391,24.751140605557858,Big
Mario Elie,1998-99,SAS,Guard/Wing,Guard/Wing,35.0,18.7,5.6,3.7,0.593,0.157,39.32156982050502,61.67731467396816,37.61788865226651,27.89017341040462,99.28506236689991,87.59507149376331,48.050400567893725,30.867812595071495,Guard/Wing
Mark Bryant,1998-99,CHI,Guard/Wing,Guard/Wing,34.0,18.3,10.4,2.2,0.513,0.182,36.03589899604502,10.158706013588885,20.368116823851537,87.77760876178885,83.45756008518406,28.087922117432306,55.95020788966636,32.49543656829936,Guard/Wing
Mark Hendrickson,1998-99,NJN,Guard/Wing,Guard/Wing,25.0,15.1,8.8,1.7,0.536,0.14,16.11651962275631,17.1559679545685,3.2628536659567997,78.9321569820505,59.97109826589595,47.619409796166714,26.868471757428253,8.202768481898387,Guard/Wing
Mark Jackson,1998-99,IND,Guard/Wing,Guard/Wing,34.0,14.6,7.2,15.1,0.513,0.158,13.454517797383634,26.135787445492344,98.71463340432005,55.141466382719805,77.52509887435352,28.087922117432306,23.798296318831763,61.71661089139033,Guard/Wing
Matt Geiger,1998-99,PHI,Big,Big,29.0,23.0,12.4,2.0,0.532,0.214,69.72210700953961,50.12442969722107,41.58025715470759,21.87888842803816,45.191829116549144,35.23434259643302,58.67551500069127,56.84363334715886,Big
Matt Harpring,1998-99,ORL,Guard/Wing,Guard/Wing,23.0,19.3,10.1,2.1,0.533,0.181,43.87739580164284,46.44305851333536,12.047459689686644,86.39336781259507,94.32613325220565,44.82050501977487,54.35807727411012,27.840736233647704,Guard/Wing
Maurice Taylor,1998-99,LAC,Guard/Wing,Guard/Wing,22.0,27.0,8.4,2.3,0.505,0.266,85.48828719196835,10.498428151303115,21.858837846060236,75.44873745056282,25.920292059628842,22.695466991177366,83.73390122705608,56.83373897170672,Guard/Wing
Michael Curry,1998-99,MIL,Guard/Wing,Guard/Wing,30.0,11.3,5.0,3.6,0.507,0.116,2.776087617888652,11.456748808437277,38.24916337085488,22.185883784606023,91.314268329784,23.783084879829634,19.224723658858128,20.90051718892607,Guard/Wing
Michael Dickerson,1998-99,HOU,Guard/Wing,Guard/Wing,24.0,18.5,2.8,3.2,0.554,0.166,37.63310009126863,67.78470743332319,31.137815637359296,0.18253726802555523,90.91877091572863,63.51536355339215,48.48392657945442,31.057955582598115,Guard/Wing
Michael Doleac,1998-99,ORL,Guard/Wing,Guard/Wing,22.0,20.2,9.8,1.3,0.503,0.182,50.53240036507454,7.925159720109523,1.186492242166109,85.25250988743535,98.13659872223911,21.38728323699422,58.00375215495385,22.904624277456648,Guard/Wing
Michael Finley,1998-99,DAL,Guard/Wing,Guard/Wing,26.0,25.8,6.7,5.6,0.517,0.238,81.48767873440828,29.33526011560694,65.88834803772437,48.84393063583815,70.73319135990265,31.282324307879527,74.18111753371869,74.04548220261637,Guard/Wing
Michael Olowokandi,1998-99,LAC,Big,Big,24.0,16.5,14.7,1.0,0.445,0.191,28.432185815014517,14.675791511129544,7.445043550394027,67.29572791372874,56.02447117378681,2.0530900041476565,31.60514309415181,32.994608046453756,Big
Michael Smith,1998-99,VAN,Big,Big,27.0,11.3,17.2,2.4,0.574,0.11,5.578598092077976,36.077699433153605,44.77395271671505,84.79883865615928,43.5234342596433,66.25881377021983,27.236278169500903,24.989630858564908,Big
Mike Bibby,1998-99,VAN,Guard/Wing,Guard/Wing,21.0,19.8,4.1,9.7,0.487,0.214,47.43687252814116,11.177872426731568,94.50867052023122,7.415576513538181,44.91177365378765,12.75479160328567,53.37693945847277,81.59035594767266,Guard/Wing
Mitch Richmond,1998-99,WAS,Guard/Wing,Guard/Wing,33.0,27.1,4.7,3.4,0.527,0.253,85.7392759355035,38.96156576412128,38.81198661393368,16.550045634317005,73.15181016124124,39.51171280803164,66.84920393469223,63.51156069364163,Guard/Wing
Mookie Blaylock,1998-99,ATL,Guard/Wing,Guard/Wing,32.0,19.9,6.9,8.6,0.463,0.209,48.28871311226042,32.96318831761484,90.62975357468817,47.18588378460603,99.36111956191056,5.14907210222087,40.1911570834601,78.00045634317007,Guard/Wing
Muggsy Bogues,1998-99,GSW,Guard/Wing,Guard/Wing,34.0,13.5,5.4,9.9,0.539,0.132,8.624885914207484,19.09289118750634,94.11317310617584,24.148159415880745,99.45999391542439,50.357468816550046,36.284352499746475,51.581989656221474,Guard/Wing
Nick Anderson,1998-99,ORL,Guard/Wing,Guard/Wing,31.0,23.4,9.3,3.0,0.493,0.228,70.3985397018558,49.44985295608965,34.72771524186188,78.05749923942805,98.2506845147551,15.68299361119562,53.84088834803773,55.974292668086406,Guard/Wing
Nick Van Exel,1998-99,DEN,Guard/Wing,Guard/Wing,27.0,23.6,3.2,10.5,0.488,0.238,71.47094615150593,31.32288814521854,96.89686644356557,0.7149376331000912,23.18223303924551,13.195923334347428,56.48007301490721,89.54974140553696,Guard/Wing
Olden Polynice,1998-99,SEA,Big,Big,34.0,13.3,15.4,1.6,0.461,0.136,11.489008710078807,40.05944974422785,16.5698880132725,61.820821236001656,36.246370800497715,4.002488593944421,19.390294483616756,17.19203649937785,Big
Othella Harrington,1998-99,HOU,Big,Big,25.0,23.3,14.3,0.9,0.559,0.212,71.15304852758192,32.579842389050185,6.014102032351721,50.39402737453339,55.44068851099129,55.76524263790959,66.66666666666667,38.45914558274574,Big
Otis Thorpe,1998-99,WAS,Guard/Wing,Guard/Wing,36.0,19.0,11.4,3.5,0.569,0.172,41.77061149984789,26.047054051313253,37.00943109218132,96.34925463948889,64.20748402798905,74.29266808640097,58.662914511712806,36.36674779434135,Guard/Wing
P.J. Brown,1998-99,MIA,Big,Big,29.0,19.6,11.9,2.3,0.527,0.185,49.066777270841975,24.4849993087239,45.99751140605558,15.221899626710908,47.664869348817916,31.48071339693073,46.02516244988249,50.0,Big
Patrick Ewing,1998-99,NYK,Big,Big,36.0,27.1,15.6,1.8,0.491,0.278,86.41642472003318,26.828425273054062,38.17917876399834,58.48195769390294,86.39879717959353,11.965989216092908,63.445320060832294,66.42472003318125,Big
Paul Pierce,1998-99,BOS,Guard/Wing,Guard/Wing,21.0,24.8,9.7,3.6,0.54,0.229,77.35016732582902,65.30777811580975,42.13568603589899,83.92911469425007,81.3964101003955,51.35381807118954,69.62022107291351,59.95588682689383,Guard/Wing
Peja Stojakovic,1998-99,SAC,Guard/Wing,Guard/Wing,22.0,19.6,7.0,3.5,0.496,0.191,45.96136294493459,42.457661494777405,39.38241557651354,53.6735625190143,84.02038332826285,17.20413751140858,35.01166210323497,45.88910860967448,Guard/Wing
Pete Chilcutt,1998-99,VAN,Guard/Wing,Guard/Wing,30.0,12.4,8.7,2.2,0.462,0.134,5.407666565257074,38.71311226041984,12.047459689686644,77.24368725281411,61.44660784910253,4.94371767569212,6.330493864719602,10.94843322178278,Guard/Wing
